Date,HONAUT
2012-05-23,2556.6
2012-05-24,2534.2
2012-05-25,2640.15
2012-05-28,2715.75
2012-05-29,2750.2
2012-05-30,2719.35
2012-05-31,2623.4
2012-06-01,2618.4
2012-06-04,2548.5
2012-06-05,2511.1
2012-06-06,2506.0
2012-06-07,2533.75
2012-06-08,2585.7
2012-06-11,2571.25
2012-06-12,2567.05
2012-06-13,2544.55
2012-06-14,2527.7
2012-06-15,2513.75
2012-06-18,2505.35
2012-06-19,2514.25
2012-06-20,2509.7
2012-06-21,2616.8
2012-06-22,2613.95
2012-06-25,2615.7
2012-06-26,2658.55
2012-06-27,2658.3
2012-06-28,2681.1
2012-06-29,2750.55
2012-07-02,2737.4
2012-07-03,2770.05
2012-07-04,2753.95
2012-07-05,2728.85
2012-07-06,2709.1
2012-07-09,2658.0
2012-07-09,2658.0
2012-07-10,2660.75
2012-07-11,2642.0
2012-07-12,2669.15
2012-07-13,2621.25
2012-07-16,2642.65
2012-07-17,2658.15
2012-07-18,2495.5
2012-07-19,2426.7
2012-07-20,2434.2
2012-07-23,2412.6
2012-07-24,2398.1
2012-07-25,2321.6
2012-07-26,2310.8
2012-07-27,2305.0
2012-07-30,2317.7
2012-07-31,2425.05
2012-08-01,2420.5
2012-08-02,2401.1
2012-08-03,2402.2
2012-08-06,2540.4
2012-08-07,2542.55
2012-08-08,2510.8
2012-08-09,2486.0
2012-08-10,2468.3
2012-08-13,2454.1
2012-08-14,2455.6
2012-08-16,2444.5
2012-08-17,2438.9
2012-08-21,2440.15
2012-08-22,2423.1
2012-08-23,2533.1
2012-08-24,2534.9
2012-08-27,2459.9
2012-08-28,2485.85
2012-08-29,2485.8
2012-08-30,2443.5
2012-08-31,2476.4
2012-09-03,2481.0
2012-09-04,2419.1
2012-09-05,2400.15
2012-09-06,2403.3
2012-09-07,2459.7
2012-09-08,2442.4
2012-09-10,2466.25
2012-09-11,2489.55
2012-09-12,2479.9
2012-09-13,2480.85
2012-09-14,2504.85
2012-09-17,2492.8
2012-09-18,2521.45
2012-09-20,2509.05
2012-09-21,2616.3
2012-09-24,2622.85
2012-09-25,2617.45
2012-09-26,2705.35
2012-09-27,2808.5
2012-09-28,2854.15
2012-10-01,2834.25
2012-10-03,2783.45
2012-10-04,2823.05
2012-10-05,2855.2
2012-10-08,2833.65
2012-10-09,2805.0
2012-10-10,2757.4
2012-10-11,2739.4
2012-10-12,2687.15
2012-10-15,2651.45
2012-10-16,2619.05
2012-10-17,2593.35
2012-10-18,2648.2
2012-10-19,2665.15
2012-10-22,2713.45
2012-10-23,2686.05
2012-10-25,2649.8
2012-10-26,2642.8
2012-10-29,2655.75
2012-10-30,2608.85
2012-10-31,2643.6
2012-11-01,2663.85
2012-11-02,2674.6
2012-11-05,2614.1
2012-11-06,2595.25
2012-11-07,2589.5
2012-11-08,2658.55
2012-11-09,2703.7
2012-11-12,2696.35
2012-11-13,2724.5
2012-11-15,2815.35
2012-11-16,2847.55
2012-11-19,3317.75
2012-11-20,3131.75
2012-11-21,2505.4
2012-11-22,2515.75
2012-11-23,2448.8
2012-11-26,2430.25
2012-11-27,2399.75
2012-11-29,2381.05
2012-11-30,2362.8
2012-12-03,2429.15
2012-12-04,2403.8
2012-12-05,2380.35
2012-12-06,2373.2
2012-12-07,2360.5
2012-12-10,2345.95
2012-12-11,2314.1
2012-12-12,2335.15
2012-12-13,2399.1
2012-12-14,2391.7
2012-12-17,2777.35
2012-12-18,2604.7
2012-12-19,2673.7
2012-12-20,2716.35
2012-12-21,2698.85
2012-12-24,2729.1
2012-12-26,2733.1
2012-12-27,2734.4
2012-12-28,2742.3
2012-12-31,2771.45
