Date,SCHAEFFLER
2012-05-18,1506.5
2012-05-21,1542.9
2012-05-22,1558.25
2012-05-23,1569.8
2012-05-24,1578.75
2012-05-25,1594.55
2012-05-28,1586.85
2012-05-29,1586.3
2012-05-30,1548.1
2012-05-31,1514.0
2012-06-01,1496.55
2012-06-04,1508.1
2012-06-05,1509.15
2012-06-06,1524.55
2012-06-07,1497.05
2012-06-08,1496.7
2012-06-11,1489.1
2012-06-12,1475.75
2012-06-13,1487.7
2012-06-14,1475.0
2012-06-15,1474.15
2012-06-18,1469.75
2012-06-19,1464.45
2012-06-20,1459.7
2012-06-21,1470.0
2012-06-22,1460.6
2012-06-25,1467.75
2012-06-26,1458.65
2012-06-27,1459.2
2012-06-28,1430.2
2012-06-29,1438.35
2012-07-02,1460.5
2012-07-03,1470.0
2012-07-04,1518.8
2012-07-05,1518.8
2012-07-06,1524.8
2012-07-09,1494.55
2012-07-09,1494.55
2012-07-10,1487.1
2012-07-11,1474.75
2012-07-12,1480.75
2012-07-13,1487.8
2012-07-16,1499.5
2012-07-17,1502.95
2012-07-18,1492.7
2012-07-19,1490.2
2012-07-20,1475.65
2012-07-23,1460.1
2012-07-24,1445.4
2012-07-25,1443.45
2012-07-26,1431.35
2012-07-27,1451.4
2012-07-30,1459.15
2012-07-31,1450.8
2012-08-01,1480.0
2012-08-02,1487.05
2012-08-03,1493.75
2012-08-06,1519.5
2012-08-07,1536.75
2012-08-08,1540.05
2012-08-09,1567.7
2012-08-10,1549.6
2012-08-13,1571.8
2012-08-14,1582.45
2012-08-16,1604.7
2012-08-17,1610.8
2012-08-21,1620.55
2012-08-22,1611.65
2012-08-23,1598.4
2012-08-24,1586.1
2012-08-27,1609.5
2012-08-28,1584.8
2012-08-29,1572.6
2012-08-30,1590.7
2012-08-31,1598.05
2012-09-03,1601.05
2012-09-04,1590.8
2012-09-05,1581.85
2012-09-06,1586.65
2012-09-07,1561.35
2012-09-08,1569.25
2012-09-10,1541.55
2012-09-11,1530.35
2012-09-12,1522.55
2012-09-13,1535.6
2012-09-14,1540.1
2012-09-17,1579.85
2012-09-18,1583.75
2012-09-20,1592.4
2012-09-21,1606.85
2012-09-24,1608.2
2012-09-25,1606.3
2012-09-26,1647.1
2012-09-27,1694.4
2012-09-28,1774.25
2012-10-01,1735.65
2012-10-03,1716.15
2012-10-04,1714.25
2012-10-05,1686.05
2012-10-08,1737.4
2012-10-09,1764.25
2012-10-10,1755.15
2012-10-11,1752.35
2012-10-12,1773.65
2012-10-15,1775.7
2012-10-16,1793.7
2012-10-17,1779.1
2012-10-18,1799.75
2012-10-19,1821.95
2012-10-22,1817.2
2012-10-23,1818.25
2012-10-25,1804.1
2012-10-26,1789.65
2012-10-29,1738.05
2012-10-30,1716.05
2012-10-31,1732.4
2012-11-01,1720.4
2012-11-02,1722.3
2012-11-05,1714.95
2012-11-06,1723.3
2012-11-07,1720.5
2012-11-08,1731.35
2012-11-09,1723.55
2012-11-12,1674.05
2012-11-13,1672.9
2012-11-15,1674.5
2012-11-16,1680.05
2012-11-19,1681.25
2012-11-20,1689.9
2012-11-21,1670.6
2012-11-22,1651.5
2012-11-23,1650.75
2012-11-26,1697.4
2012-11-27,1683.05
2012-11-29,1682.5
2012-11-30,1687.4
2012-12-03,1688.75
2012-12-04,1720.65
2012-12-05,1733.3
2012-12-06,1706.6
2012-12-07,1692.85
2012-12-10,1700.9
2012-12-11,1690.65
2012-12-12,1687.1
2012-12-13,1712.25
2012-12-14,1728.85
2012-12-17,1698.9
2012-12-18,1732.25
2012-12-19,1717.55
2012-12-20,1722.25
2012-12-21,1710.3
2012-12-24,1716.35
2012-12-26,1712.9
2012-12-27,1699.15
2012-12-28,1688.25
2012-12-31,1699.95
