Date,GLAXO
2012-07-09,2015.7
2012-07-10,2039.85
2012-07-11,2061.45
2012-07-12,2050.75
2012-07-13,2040.65
2012-07-16,2059.8
2012-07-17,2056.7
2012-07-18,2066.55
2012-07-19,2079.75
2012-07-20,2072.1
2012-07-23,2073.85
2012-07-24,2110.85
2012-07-25,2150.05
2012-07-26,2150.75
2012-07-27,2130.6
2012-07-30,2124.4
2012-07-31,2109.95
2012-08-01,2104.35
2012-08-02,2123.95
2012-08-03,2111.0
2012-08-06,2086.15
2012-08-07,2100.2
2012-08-08,2087.85
2012-08-09,2105.3
2012-08-10,2109.05
2012-08-13,2100.15
2012-08-14,2100.25
2012-08-16,2094.85
2012-08-17,2089.0
2012-08-21,2085.05
2012-08-22,2089.1
2012-08-23,2115.1
2012-08-24,2093.75
2012-08-27,2089.05
2012-08-28,2085.65
2012-08-29,2096.25
2012-08-30,2093.2
2012-08-31,2099.95
2012-09-03,2099.1
2012-09-04,2100.4
2012-09-05,2100.3
2012-09-06,2100.0
2012-09-07,2099.85
2012-09-08,2115.25
2012-09-10,2190.75
2012-09-11,2224.0
2012-09-12,2175.1
2012-09-13,2120.05
2012-09-14,2091.4
2012-09-17,2006.05
2012-09-18,1999.35
2012-09-20,1985.6
2012-09-21,1972.95
2012-09-24,1980.35
2012-09-25,1987.2
2012-09-26,1998.55
2012-09-27,1958.05
2012-09-28,1981.05
2012-10-01,2003.15
2012-10-03,1980.3
2012-10-04,1952.1
2012-10-05,1943.05
2012-10-08,1936.65
2012-10-09,1951.1
2012-10-10,1962.4
2012-10-11,1968.95
2012-10-12,1969.7
2012-10-15,1977.6
2012-10-16,1991.9
2012-10-17,1994.7
2012-10-18,1991.5
2012-10-19,1996.45
2012-10-22,2000.0
2012-10-23,1995.85
2012-10-25,2003.8
2012-10-26,1999.85
2012-10-29,2004.4
2012-10-30,2005.0
2012-10-31,2005.0
2012-11-01,2005.05
2012-11-02,1998.2
2012-11-05,1998.95
2012-11-06,2001.45
2012-11-07,2000.0
2012-11-08,2004.65
2012-11-09,2005.5
2012-11-12,2010.9
2012-11-13,1999.05
2012-11-15,1985.15
2012-11-16,1997.2
2012-11-19,1996.2
2012-11-20,1999.55
2012-11-21,2000.6
2012-11-22,2016.2
2012-11-23,2002.25
2012-11-26,2049.8
2012-11-27,2050.2
2012-11-29,2055.95
2012-11-30,2050.1
2012-12-03,2021.9
2012-12-04,2041.35
2012-12-05,2050.95
2012-12-06,2050.95
2012-12-07,2050.05
2012-12-10,2050.15
2012-12-11,2050.35
2012-12-12,2050.15
2012-12-13,2074.55
2012-12-14,2065.6
2012-12-17,2069.8
2012-12-18,2069.95
2012-12-19,2070.25
2012-12-20,2087.6
2012-12-21,2078.4
2012-12-24,2082.25
2012-12-26,2085.7
2012-12-27,2113.25
2012-12-28,2119.25
2012-12-31,2168.05
