Date,WABCOINDIA
2012-07-27,1539.7
2012-07-30,1545.45
2012-07-31,1519.75
2012-08-01,1510.45
2012-08-02,1517.5
2012-08-03,1509.9
2012-08-06,1507.0
2012-08-07,1528.95
2012-08-08,1521.0
2012-08-09,1515.7
2012-08-10,1510.3
2012-08-13,1500.95
2012-08-14,1487.2
2012-08-16,1539.25
2012-08-17,1568.9
2012-08-21,1594.85
2012-08-22,1578.8
2012-08-23,1558.35
2012-08-24,1561.0
2012-08-27,1605.35
2012-08-28,1599.85
2012-08-29,1600.1
2012-08-30,1590.95
2012-08-31,1579.65
2012-09-03,1599.4
2012-09-04,1585.75
2012-09-05,1581.9
2012-09-06,1599.65
2012-09-07,1600.2
2012-09-08,1599.1
2012-09-10,1593.4
2012-09-11,1571.95
2012-09-12,1603.0
2012-09-13,1601.8
2012-09-14,1579.9
2012-09-17,1577.05
2012-09-18,1573.35
2012-09-20,1564.6
2012-09-21,1557.25
2012-09-24,1621.35
2012-09-25,1660.1
2012-09-26,1618.0
2012-09-27,1631.5
2012-09-28,1616.7
2012-10-01,1649.65
2012-10-03,1634.65
2012-10-04,1633.3
2012-10-05,1629.25
2012-10-08,1629.65
2012-10-09,1625.7
2012-10-10,1610.4
2012-10-11,1607.0
2012-10-12,1616.15
2012-10-15,1598.35
2012-10-16,1615.45
2012-10-17,1633.25
2012-10-18,1624.95
2012-10-19,1635.65
2012-10-22,1655.35
2012-10-23,1673.15
2012-10-25,1612.95
2012-10-26,1616.7
2012-10-29,1612.05
2012-10-30,1589.8
2012-10-31,1603.85
2012-11-01,1626.95
2012-11-02,1606.85
2012-11-05,1602.5
2012-11-06,1590.95
2012-11-07,1562.95
2012-11-08,1580.75
2012-11-09,1574.05
2012-11-12,1557.25
2012-11-13,1575.9
2012-11-15,1536.15
2012-11-16,1539.05
2012-11-19,1562.85
2012-11-20,1556.4
2012-11-21,1536.4
2012-11-22,1571.45
2012-11-23,1547.3
2012-11-26,1560.25
2012-11-27,1580.2
2012-11-29,1581.25
2012-11-30,1582.05
2012-12-03,1573.6
2012-12-04,1600.6
2012-12-05,1590.6
2012-12-06,1591.0
2012-12-07,1590.55
2012-12-10,1610.5
2012-12-11,1607.25
2012-12-12,1715.95
2012-12-13,1710.0
2012-12-14,1660.75
2012-12-17,1650.55
2012-12-18,1623.85
2012-12-19,1620.7
2012-12-20,1650.1
2012-12-21,1637.7
2012-12-24,1621.35
2012-12-26,1601.7
2012-12-27,1618.95
2012-12-28,1619.5
2012-12-31,1668.35
