Date,INFY
2012-05-29,2409.5
2012-05-30,2432.3
2012-05-31,2429.35
2012-06-01,2389.2
2012-06-04,2385.6
2012-06-05,2388.85
2012-06-06,2415.5
2012-06-07,2452.95
2012-06-08,2419.25
2012-06-11,2425.65
2012-06-12,2458.05
2012-06-13,2470.1
2012-06-14,2498.3
2012-06-15,2522.55
2012-06-18,2511.7
2012-06-19,2477.0
2012-06-20,2470.1
2012-06-21,2491.3
2012-06-22,2474.45
2012-06-25,2468.15
2012-06-26,2440.4
2012-06-27,2468.1
2012-06-28,2473.3
2012-06-29,2509.2
2012-07-02,2499.4
2012-07-03,2490.55
2012-07-04,2479.4
2012-07-05,2480.25
2012-07-06,2444.65
2012-07-09,2437.95
2012-07-09,2437.95
2012-07-10,2459.4
2012-07-11,2471.0
2012-07-12,2264.4
2012-07-13,2229.8
2012-07-16,2171.3
2012-07-17,2171.25
2012-07-18,2178.9
2012-07-19,2245.2
2012-07-20,2218.75
2012-07-23,2189.1
2012-07-24,2168.65
2012-07-25,2168.55
2012-07-26,2123.8
2012-07-27,2148.65
2012-07-30,2209.7
2012-07-31,2226.95
2012-08-01,2218.55
2012-08-02,2205.75
2012-08-03,2208.5
2012-08-06,2216.8
2012-08-07,2253.3
2012-08-08,2283.6
2012-08-09,2282.05
2012-08-10,2313.05
2012-08-13,2320.1
2012-08-14,2329.35
2012-08-16,2315.45
2012-08-17,2351.05
2012-08-21,2409.0
2012-08-22,2433.6
2012-08-23,2477.2
2012-08-24,2444.8
2012-08-27,2411.9
2012-08-28,2421.15
2012-08-29,2388.3
2012-08-30,2392.7
2012-08-31,2361.65
2012-09-03,2365.1
2012-09-04,2360.8
2012-09-05,2339.45
2012-09-06,2422.0
2012-09-07,2487.25
2012-09-08,2496.0
2012-09-10,2512.35
2012-09-11,2529.5
2012-09-12,2539.7
2012-09-13,2555.05
2012-09-14,2632.1
2012-09-17,2564.5
2012-09-18,2600.8
2012-09-20,2617.2
2012-09-21,2593.3
2012-09-24,2600.15
2012-09-25,2598.05
2012-09-26,2589.3
2012-09-27,2549.35
2012-09-28,2534.95
2012-10-01,2609.65
2012-10-03,2578.25
2012-10-04,2575.65
2012-10-05,2526.85
2012-10-08,2488.2
2012-10-09,2536.25
2012-10-10,2504.15
2012-10-11,2533.2
2012-10-12,2395.35
2012-10-15,2365.6
2012-10-16,2355.7
2012-10-17,2370.15
2012-10-18,2377.6
2012-10-19,2383.35
2012-10-22,2385.55
2012-10-23,2353.1
2012-10-25,2344.75
2012-10-26,2329.6
2012-10-29,2335.5
2012-10-30,2358.35
2012-10-31,2363.0
2012-11-01,2364.65
2012-11-02,2388.1
2012-11-05,2378.45
2012-11-06,2381.65
2012-11-07,2404.4
2012-11-08,2375.3
2012-11-09,2348.7
2012-11-12,2358.95
2012-11-13,2338.3
2012-11-15,2296.3
2012-11-16,2343.35
2012-11-19,2358.55
2012-11-20,2324.75
2012-11-21,2349.85
2012-11-22,2382.6
2012-11-23,2377.55
2012-11-26,2417.4
2012-11-27,2470.65
2012-11-29,2445.25
2012-11-30,2436.85
2012-12-03,2439.15
2012-12-04,2437.45
2012-12-05,2382.5
2012-12-06,2338.3
2012-12-07,2321.15
2012-12-10,2313.55
2012-12-11,2294.05
2012-12-12,2297.8
2012-12-13,2283.55
2012-12-14,2278.8
2012-12-17,2266.25
2012-12-18,2271.0
2012-12-19,2296.15
2012-12-20,2299.6
2012-12-21,2296.85
2012-12-24,2322.3
2012-12-26,2315.25
2012-12-27,2287.75
2012-12-28,2323.2
2012-12-31,2318.7
