Date,BANKBEES
2017-09-19,2537.85
2017-09-20,2536.33
2017-09-21,2515.12
2017-09-22,2478.38
2017-09-25,2457.15
2017-09-26,2461.54
2017-09-27,2427.94
2017-09-28,2429.54
2017-09-29,2448.59
2017-10-03,2447.15
2017-10-04,2451.75
2017-10-05,2447.54
2017-10-06,2462.17
2017-10-09,2461.1
2017-10-10,2467.02
2017-10-11,2441.27
2017-10-12,2467.34
2017-10-13,2504.08
2017-10-16,2502.84
2017-10-17,2497.28
2017-10-18,2467.87
2017-10-19,2441.27
2017-10-23,2442.52
2017-10-24,2453.28
2017-10-25,2538.85
2017-10-26,2537.4
2017-10-27,2521.25
2017-10-30,2542.87
2017-10-31,2545.39
2017-11-01,2581.53
2017-11-02,2579.06
2017-11-03,2599.68
2017-11-06,2595.34
2017-11-07,2564.36
2017-11-08,2554.0
2017-11-09,2564.4
2017-11-10,2578.54
2017-11-13,2577.96
2017-11-14,2567.54
2017-11-15,2564.51
2017-11-16,2578.05
2017-11-17,2616.83
2017-11-20,2616.97
2017-11-21,2615.15
2017-11-22,2611.03
2017-11-23,2609.43
2017-11-24,2619.7
2017-11-27,2627.63
2017-11-28,2622.87
2017-11-29,2616.11
2017-11-30,2573.33
2017-12-01,2556.61
2017-12-04,2554.64
2017-12-05,2555.88
2017-12-06,2528.82
2017-12-07,2547.64
2017-12-08,2564.94
2017-12-11,2573.86
2017-12-12,2550.65
2017-12-13,2535.5
2017-12-14,2551.14
2017-12-15,2591.5
2017-12-18,2593.59
2017-12-19,2605.98
2017-12-20,2600.19
2017-12-21,2596.34
2017-12-22,2601.46
2017-12-26,2602.45
2017-12-27,2590.71
2017-12-28,2584.72
2017-12-29,2596.52
