Date,MANUGRAPH
2014-03-11,29.25
2014-03-12,29.2
2014-03-13,27.05
2014-03-14,27.8
2014-03-18,28.25
2014-03-19,28.55
2014-03-20,28.4
2014-03-21,28.1
2014-03-24,28.2
2014-03-25,28.95
2014-03-26,28.0
2014-03-27,29.45
2014-03-28,30.4
2014-03-31,31.15
2014-04-01,31.25
2014-04-02,30.75
2014-04-03,31.0
2014-04-04,30.7
2014-04-07,30.9
2014-04-09,32.35
2014-04-10,32.2
2014-04-11,32.05
2014-04-15,32.05
2014-04-16,31.15
2014-04-17,32.35
2014-04-21,31.95
2014-04-22,31.3
2014-04-23,31.5
2014-04-25,31.9
2014-04-28,31.5
2014-04-29,31.1
2014-04-30,30.5
2014-05-02,30.9
2014-05-05,30.2
2014-05-06,31.2
2014-05-07,30.5
2014-05-08,29.45
2014-05-09,30.55
2014-05-12,30.05
2014-05-13,30.5
2014-05-14,31.5
2014-05-15,32.15
2014-05-16,32.0
2014-05-19,36.85
2014-05-20,37.7
2014-05-21,36.2
2014-05-22,37.65
2014-05-23,40.95
2014-05-26,39.95
2014-05-27,37.65
2014-05-28,33.85
2014-05-29,33.5
2014-05-30,33.2
2014-06-02,33.6
2014-06-03,34.4
2014-06-04,37.05
2014-06-05,37.3
2014-06-06,37.7
2014-06-09,39.9
2014-06-10,39.2
2014-06-11,39.35
2014-06-12,38.45
2014-06-13,36.0
2014-06-16,37.2
2014-06-17,36.75
2014-06-18,35.8
2014-06-19,36.55
2014-06-20,36.05
2014-06-23,36.25
2014-06-24,36.5
2014-06-25,36.2
2014-06-26,35.75
2014-06-27,35.85
2014-06-30,36.9
2014-07-01,36.8
2014-07-02,36.4
2014-07-03,37.65
2014-07-04,40.15
2014-07-07,38.6
2014-07-08,36.25
2014-07-09,35.5
2014-07-10,36.7
2014-07-11,34.5
2014-07-14,34.3
2014-07-15,33.35
2014-07-16,35.6
2014-07-17,34.8
2014-07-18,34.95
2014-07-21,33.8
2014-07-22,34.5
2014-07-23,35.0
2014-07-24,37.35
2014-07-25,35.7
2014-07-28,35.95
2014-07-30,34.85
2014-07-31,35.2
2014-08-01,35.05
2014-08-04,34.25
2014-08-05,34.05
2014-08-06,33.35
2014-08-07,34.2
2014-08-08,33.85
2014-08-11,31.15
2014-08-12,31.2
2014-08-13,29.0
2014-08-14,29.45
2014-08-18,30.55
2014-08-19,31.35
2014-08-20,31.25
2014-08-21,30.55
2014-08-22,30.75
2014-08-25,30.8
2014-08-26,31.25
2014-08-27,30.65
2014-08-28,29.75
2014-09-01,30.55
2014-09-02,31.25
2014-09-03,30.5
2014-09-04,30.25
2014-09-05,29.35
2014-09-08,29.35
2014-09-09,30.1
2014-09-10,29.9
2014-09-11,33.65
2014-09-12,34.3
2014-09-15,34.2
2014-09-16,31.3
2014-09-17,31.7
2014-09-18,32.7
2014-09-19,32.05
2014-09-22,31.65
2014-09-23,30.35
2014-09-24,29.75
2014-09-25,29.6
2014-09-26,29.8
2014-09-29,29.9
2014-09-30,29.75
2014-10-01,29.85
2014-10-07,29.5
2014-10-08,29.8
2014-10-09,29.95
2014-10-10,29.85
2014-10-13,30.6
2014-10-14,30.15
2014-10-16,30.85
2014-10-17,30.95
2014-10-20,30.5
2014-10-21,30.8
2014-10-22,30.7
2014-10-23,31.25
2014-10-27,32.9
2014-10-28,32.3
2014-10-29,31.5
2014-10-30,31.95
2014-10-31,31.85
2014-11-03,34.25
2014-11-05,34.35
2014-11-07,36.05
2014-11-10,36.45
2014-11-11,35.55
2014-11-12,36.85
2014-11-13,37.2
2014-11-14,38.2
2014-11-17,41.0
2014-11-18,39.55
2014-11-19,39.0
2014-11-20,37.9
2014-11-21,38.0
2014-11-24,37.15
2014-11-25,36.35
2014-11-26,41.05
2014-11-27,39.45
2014-11-28,43.75
2014-12-01,41.7
2014-12-02,41.25
2014-12-03,41.6
2014-12-04,41.15
2014-12-05,41.3
2014-12-08,40.5
2014-12-09,38.35
2014-12-10,38.8
2014-12-11,39.6
2014-12-12,38.1
2014-12-15,38.05
2014-12-16,38.85
2014-12-17,37.35
2014-12-18,37.9
2014-12-19,38.95
2014-12-22,37.95
2014-12-23,37.95
2014-12-24,37.6
2014-12-26,37.15
2014-12-29,37.3
2014-12-30,38.35
2014-12-31,38.4
2015-01-01,40.0
2015-01-02,40.6
2015-01-05,39.1
2015-01-06,37.6
2015-01-07,37.4
2015-01-08,38.1
2015-01-09,39.8
2015-01-12,43.55
2015-01-13,43.85
2015-01-14,41.65
2015-01-15,42.25
2015-01-16,42.05
2015-01-19,43.5
2015-01-20,46.8
2015-01-21,46.65
2015-01-22,46.85
2015-01-23,45.3
2015-01-27,44.9
2015-01-28,44.3
2015-01-29,43.6
2015-01-30,45.5
2015-02-02,42.15
2015-02-03,40.0
2015-02-04,40.3
2015-02-05,40.15
2015-02-06,39.1
2015-02-09,37.6
2015-02-10,38.25
2015-02-11,38.1
2015-02-12,37.05
2015-02-13,39.25
2015-02-16,37.15
2015-02-18,37.75
2015-02-19,38.35
2015-02-20,37.25
2015-02-23,37.0
2015-02-24,37.0
2015-02-25,36.95
2015-02-26,36.05
2015-02-27,36.2
2015-02-28,35.85
2015-03-02,35.75
2015-03-03,35.95
2015-03-04,35.4
2015-03-05,34.8
2015-03-09,33.75
2015-03-10,34.9
2015-03-11,34.5
2015-03-12,35.75
2015-03-13,34.45
2015-03-16,33.35
2015-03-17,34.85
2015-03-18,34.6
2015-03-19,34.15
2015-03-20,32.7
2015-03-23,31.8
2015-03-24,32.4
2015-03-25,30.85
2015-03-26,33.25
2015-03-27,31.75
2015-03-30,32.1
2015-03-31,32.8
2015-04-01,33.2
2015-04-06,32.2
2015-04-07,34.65
2015-04-08,33.45
2015-04-09,33.9
2015-04-10,34.15
2015-04-13,36.1
2015-04-15,37.25
2015-04-16,36.15
2015-04-17,36.45
2015-04-20,35.55
2015-04-21,34.5
2015-04-22,34.45
2015-04-23,34.25
2015-04-24,33.9
2015-04-27,32.85
2015-04-28,33.7
2015-04-29,31.8
2015-04-30,32.9
2015-05-04,32.6
2015-05-05,32.45
2015-05-06,32.0
2015-05-07,32.05
2015-05-08,34.05
2015-05-11,33.8
2015-05-12,33.55
2015-05-13,33.8
2015-05-14,33.05
2015-05-15,33.2
2015-05-18,32.8
2015-05-19,33.0
2015-05-20,32.6
2015-05-21,33.5
2015-05-22,32.85
2015-05-25,32.55
2015-05-26,32.7
2015-05-27,32.4
2015-05-28,32.6
2015-05-29,33.15
2015-06-01,33.4
2015-06-02,32.75
2015-06-03,32.25
2015-06-04,31.55
2015-06-05,31.4
2015-06-08,31.5
2015-06-09,31.3
2015-06-10,32.1
2015-06-11,31.55
2015-06-12,32.0
2015-06-15,31.5
2015-06-16,31.25
2015-06-17,31.05
2015-06-18,31.0
2015-06-19,30.95
2015-06-22,30.75
2015-06-23,30.95
2015-06-24,31.85
2015-06-25,32.4
2015-06-26,31.85
2015-06-29,31.5
2015-06-30,33.55
2015-07-01,33.6
2015-07-02,32.8
2015-07-03,33.0
2015-07-06,33.0
2015-07-07,33.75
2015-07-08,32.4
2015-07-09,32.15
2015-07-10,31.75
2015-07-13,33.25
2015-07-14,33.25
2015-07-15,35.3
2015-07-16,34.0
2015-07-17,33.0
2015-07-20,32.55
2015-07-21,32.15
2015-07-22,32.25
2015-07-23,33.0
2015-07-24,34.25
2015-07-27,34.0
2015-07-28,36.0
2015-07-29,35.8
2015-07-30,36.4
2015-07-31,36.05
2015-08-03,36.2
2015-08-04,36.5
2015-08-05,36.25
2015-08-06,35.5
2015-08-07,37.25
2015-08-10,36.05
2015-08-11,35.0
2015-08-12,34.7
2015-08-13,36.8
2015-08-14,34.0
2015-08-17,33.9
2015-08-18,34.0
2015-08-19,33.85
2015-08-20,33.5
2015-08-21,33.0
2015-08-24,30.9
2015-08-25,30.25
2015-08-26,30.0
2015-08-27,30.6
2015-08-28,30.5
2015-08-31,30.95
2015-09-01,29.75
2015-09-02,30.6
2015-09-03,30.15
2015-09-04,29.15
2015-09-07,29.15
2015-09-08,30.1
2015-09-09,30.25
2015-09-10,31.0
2015-09-11,31.8
2015-09-14,32.25
2015-09-15,31.05
2015-09-16,29.95
2015-09-18,31.0
2015-09-21,30.9
2015-09-22,31.5
2015-09-23,32.2
2015-09-24,31.2
2015-09-28,31.3
2015-09-29,31.95
2015-09-30,31.2
2015-10-01,30.95
2015-10-05,30.95
2015-10-06,31.0
2015-10-07,30.5
2015-10-08,31.25
2015-10-09,31.9
2015-10-12,31.15
2015-10-13,31.0
2015-10-14,31.0
2015-10-15,30.55
2015-10-16,30.5
2015-10-19,30.5
2015-10-20,33.2
2015-10-21,33.3
2015-10-23,35.6
2015-10-26,35.55
2015-10-27,42.65
2015-10-28,46.9
2015-10-29,51.55
2015-10-30,51.15
2015-11-02,49.2
2015-11-03,48.55
2015-11-04,48.0
2015-11-05,45.55
2015-11-06,44.6
2015-11-09,49.05
2015-11-10,52.25
2015-11-11,56.65
2015-11-13,52.3
2015-11-16,51.4
2015-11-17,50.85
2015-11-18,50.95
2015-11-19,56.0
2015-11-20,61.6
2015-11-23,58.85
2015-11-24,64.7
2015-11-26,63.9
2015-11-27,65.0
2015-11-30,68.05
2015-12-01,71.35
2015-12-02,69.25
2015-12-03,66.2
2015-12-04,64.1
2015-12-07,67.3
2015-12-08,68.05
2015-12-09,64.65
2015-12-10,63.35
2015-12-11,60.65
2015-12-14,60.45
2015-12-15,61.95
2015-12-16,61.5
2015-12-17,64.55
2015-12-18,67.65
2015-12-21,66.05
2015-12-22,63.9
2015-12-23,63.15
2015-12-24,65.2
2015-12-28,63.35
2015-12-29,62.5
2015-12-30,61.9
2015-12-31,61.45
2016-01-01,62.05
2016-01-04,68.25
2016-01-05,66.4
2016-01-06,65.9
2016-01-07,62.95
2016-01-08,64.5
2016-01-11,63.5
2016-01-12,62.2
2016-01-13,58.6
2016-01-14,57.1
2016-01-15,53.0
2016-01-18,48.4
2016-01-19,48.3
2016-01-20,47.95
2016-01-21,48.1
2016-01-22,50.5
2016-01-25,53.0
2016-01-27,55.65
2016-01-28,53.5
2016-01-29,56.15
2016-02-01,58.2
2016-02-02,56.65
2016-02-03,55.0
2016-02-04,52.8
2016-02-05,51.9
2016-02-08,50.75
2016-02-09,49.15
2016-02-10,48.15
2016-02-11,43.75
2016-02-12,43.5
2016-02-15,45.2
2016-02-16,42.15
2016-02-17,41.65
2016-02-18,41.4
2016-02-19,40.9
2016-02-22,43.95
2016-02-23,43.1
2016-02-24,40.8
2016-02-25,40.85
2016-02-26,39.6
2016-02-29,38.7
2016-03-01,41.25
2016-03-02,44.5
2016-03-03,45.2
2016-03-04,45.65
2016-03-08,47.25
2016-03-09,46.7
2016-03-10,46.0
2016-03-11,52.0
2016-03-14,49.25
2016-03-15,46.7
2016-03-16,48.5
2016-03-17,46.95
2016-03-18,45.85
2016-03-21,48.55
2016-03-22,47.75
2016-03-23,47.2
2016-03-28,43.7
2016-03-29,44.95
2016-03-30,46.0
2016-03-31,46.65
2016-04-01,47.3
2016-04-04,47.35
2016-04-05,46.25
2016-04-06,47.05
2016-04-07,46.65
2016-04-08,48.3
2016-04-11,48.9
2016-04-12,50.9
2016-04-13,50.5
2016-04-18,54.4
2016-04-20,53.55
2016-04-21,52.9
2016-04-22,53.5
2016-04-25,52.4
2016-04-26,52.75
2016-04-27,52.25
2016-04-28,51.3
2016-04-29,50.4
2016-05-02,51.0
2016-05-03,50.7
2016-05-04,49.05
2016-05-05,49.65
2016-05-06,49.1
2016-05-09,49.0
2016-05-10,48.4
2016-05-11,49.55
2016-05-12,49.5
2016-05-13,49.4
2016-05-16,49.1
2016-05-17,49.35
2016-05-18,48.75
2016-05-19,50.45
2016-05-20,51.1
2016-05-23,49.55
2016-05-24,48.55
2016-05-25,49.15
2016-05-26,49.1
2016-05-27,50.3
2016-05-30,50.1
2016-05-31,47.5
2016-06-01,52.7
2016-06-02,58.5
2016-06-03,56.1
2016-06-06,56.4
2016-06-07,56.0
2016-06-08,55.7
2016-06-09,60.55
2016-06-10,59.5
2016-06-13,61.1
2016-06-14,59.35
2016-06-15,58.45
2016-06-16,55.95
2016-06-17,56.5
2016-06-20,56.95
2016-06-21,55.6
2016-06-22,54.6
2016-06-23,54.35
2016-06-24,52.15
2016-06-27,55.5
2016-06-28,55.35
2016-06-29,59.65
2016-06-30,57.4
2016-07-01,58.4
2016-07-04,59.7
2016-07-05,57.4
2016-07-07,57.25
2016-07-08,56.9
2016-07-11,56.5
2016-07-12,56.2
2016-07-13,55.05
2016-07-14,56.15
2016-07-15,55.3
2016-07-18,55.4
2016-07-19,56.55
2016-07-20,55.65
2016-07-21,54.8
2016-07-22,54.6
2016-07-25,57.4
2016-07-26,57.1
2016-07-27,56.8
2016-07-28,55.65
2016-07-29,55.7
2016-08-01,56.0
2016-08-02,55.1
2016-08-03,53.75
2016-08-04,51.15
2016-08-05,50.6
2016-08-08,50.85
2016-08-09,50.8
2016-08-10,50.95
2016-08-11,50.9
2016-08-12,50.5
2016-08-16,48.8
2016-08-17,46.9
2016-08-18,48.1
2016-08-19,47.5
2016-08-22,48.05
2016-08-23,47.2
2016-08-24,47.1
2016-08-25,49.95
2016-08-26,50.4
2016-08-29,49.2
2016-08-30,49.5
2016-08-31,48.55
2016-09-01,47.25
2016-09-02,47.6
2016-09-06,47.95
2016-09-07,49.15
2016-09-08,47.9
2016-09-09,47.55
2016-09-12,46.15
2016-09-14,47.0
2016-09-15,46.35
2016-09-16,46.65
2016-09-19,46.95
2016-09-20,46.5
2016-09-21,47.2
2016-09-22,46.95
2016-09-23,46.8
2016-09-26,46.05
2016-09-27,45.8
2016-09-28,46.15
2016-09-29,45.0
2016-09-30,46.0
2016-10-03,48.3
2016-10-04,46.5
2016-10-05,47.95
2016-10-06,48.05
2016-10-07,46.7
2016-10-10,48.35
2016-10-13,47.05
2016-10-14,46.7
2016-10-17,47.75
2016-10-18,49.25
2016-10-19,49.9
2016-10-20,59.85
2016-10-21,57.1
2016-10-24,57.85
2016-10-25,58.45
2016-10-26,56.1
2016-10-27,54.15
2016-10-28,53.25
2016-10-30,53.95
2016-11-01,52.6
2016-11-02,52.7
2016-11-03,50.3
2016-11-04,49.55
2016-11-07,50.55
2016-11-08,49.95
2016-11-09,45.8
2016-11-10,49.2
2016-11-11,47.45
2016-11-15,45.55
2016-11-16,47.3
2016-11-17,44.3
2016-11-18,44.8
2016-11-21,43.1
2016-11-22,43.5
2016-11-23,44.2
2016-11-24,43.4
2016-11-25,46.05
2016-11-28,46.5
2016-11-29,46.7
2016-11-30,48.05
2016-12-01,46.7
2016-12-02,46.1
2016-12-05,46.0
2016-12-06,46.75
2016-12-07,47.45
2016-12-08,47.1
2016-12-09,46.9
2016-12-12,47.45
2016-12-13,47.2
2016-12-14,45.75
2016-12-15,46.0
2016-12-16,45.5
2016-12-19,46.55
2016-12-20,45.3
2016-12-21,45.3
2016-12-22,45.3
2016-12-23,45.25
2016-12-26,45.0
2016-12-27,45.2
2016-12-28,45.0
2016-12-29,44.95
2016-12-30,45.4
2017-01-02,46.7
2017-01-03,47.3
2017-01-04,48.55
2017-01-05,52.05
2017-01-06,50.45
2017-01-09,51.65
2017-01-10,53.3
2017-01-11,51.7
2017-01-12,51.15
2017-01-13,49.5
2017-01-16,50.25
2017-01-17,50.25
2017-01-18,50.2
2017-01-19,50.3
2017-01-20,49.95
2017-01-23,50.0
2017-01-24,50.0
2017-01-25,49.6
2017-01-27,50.05
2017-01-30,50.05
2017-01-31,49.7
2017-02-01,50.15
2017-02-02,49.7
2017-02-03,50.45
2017-02-06,50.15
2017-02-07,50.5
2017-02-08,50.1
2017-02-09,48.35
2017-02-10,46.9
2017-02-13,46.15
2017-02-14,47.0
2017-02-15,43.9
2017-02-16,44.65
2017-02-17,46.4
2017-02-20,49.55
2017-02-21,50.05
2017-02-22,48.75
2017-02-23,52.0
2017-02-27,50.9
2017-02-28,51.6
2017-03-01,55.95
2017-03-02,54.7
2017-03-03,59.85
2017-03-06,60.7
2017-03-07,59.75
2017-03-08,57.3
2017-03-09,56.9
2017-03-10,55.3
2017-03-14,55.6
2017-03-15,56.4
2017-03-16,55.6
2017-03-17,54.45
2017-03-20,54.2
2017-03-21,53.8
2017-03-22,53.75
2017-03-23,57.1
2017-03-24,56.4
2017-03-27,54.95
2017-03-28,54.1
2017-03-29,55.15
2017-03-30,55.05
2017-03-31,55.1
2017-04-03,59.7
2017-04-05,57.45
2017-04-06,57.2
2017-04-07,56.3
2017-04-10,55.65
2017-04-11,55.4
2017-04-12,56.2
2017-04-13,57.6
2017-04-17,59.1
2017-04-18,63.95
2017-04-19,66.85
2017-04-20,67.45
2017-04-21,66.35
2017-04-24,64.65
2017-04-25,62.95
2017-04-26,62.5
2017-04-27,63.25
2017-04-28,62.25
2017-05-02,61.1
2017-05-03,60.1
2017-05-04,61.5
2017-05-05,59.65
2017-05-08,59.7
2017-05-09,61.05
2017-05-10,60.8
2017-05-11,60.25
2017-05-12,58.9
2017-05-15,58.7
2017-05-16,57.05
2017-05-17,56.2
2017-05-18,56.2
2017-05-19,55.1
2017-05-22,54.6
2017-05-23,53.45
2017-05-24,54.05
2017-05-25,54.1
2017-05-26,53.9
2017-05-29,52.4
2017-05-30,51.65
2017-05-31,51.8
2017-06-01,50.65
2017-06-02,50.45
2017-06-05,52.15
2017-06-06,50.9
2017-06-07,50.1
2017-06-08,49.55
2017-06-09,51.75
2017-06-12,51.75
2017-06-13,50.6
2017-06-14,50.45
2017-06-15,50.05
2017-06-16,51.05
2017-06-19,51.9
2017-06-20,50.55
2017-06-21,51.05
2017-06-22,50.0
2017-06-23,49.5
2017-06-27,47.0
2017-06-28,46.95
2017-06-29,47.8
2017-06-30,48.5
2017-07-03,50.0
2017-07-04,52.55
2017-07-05,52.1
2017-07-06,52.25
2017-07-07,53.15
2017-07-10,52.6
2017-07-11,51.55
2017-07-12,51.7
2017-07-13,51.9
2017-07-14,51.25
2017-07-17,49.95
2017-07-18,49.15
2017-07-19,49.5
2017-07-20,49.4
2017-07-21,49.25
2017-07-24,52.75
2017-07-25,51.75
2017-07-26,51.8
2017-07-27,50.4
2017-07-28,50.5
2017-07-31,50.4
2017-08-01,49.8
2017-08-02,49.15
2017-08-03,48.85
2017-08-04,48.5
2017-08-07,49.1
2017-08-08,48.6
2017-08-09,47.65
2017-08-10,45.35
2017-08-11,45.2
2017-08-14,47.5
2017-08-16,47.35
2017-08-17,46.65
2017-08-18,47.1
2017-08-21,47.5
2017-08-22,46.2
2017-08-23,47.0
2017-08-24,46.9
2017-08-28,48.35
2017-08-29,48.55
2017-08-30,48.75
2017-08-31,52.55
2017-09-01,52.0
2017-09-04,50.75
2017-09-05,49.9
2017-09-06,49.95
2017-09-07,51.55
2017-09-08,50.9
2017-09-11,50.85
2017-09-12,51.15
2017-09-13,50.05
2017-09-14,50.3
2017-09-15,49.4
2017-09-18,49.85
2017-09-19,49.2
2017-09-20,48.55
2017-09-21,49.5
2017-09-22,47.3
2017-09-25,47.45
2017-09-26,47.2
2017-09-27,46.0
2017-09-28,46.5
2017-09-29,46.35
2017-10-03,46.25
2017-10-04,46.1
2017-10-05,46.5
2017-10-06,48.05
2017-10-09,48.8
2017-10-10,48.75
2017-10-11,47.65
2017-10-12,48.55
2017-10-13,49.1
2017-10-16,48.6
2017-10-17,47.95
2017-10-18,50.7
2017-10-19,50.65
2017-10-23,51.9
2017-10-24,50.55
2017-10-25,49.9
2017-10-26,50.0
2017-10-27,51.35
2017-10-30,49.4
2017-10-31,51.75
2017-11-01,50.05
2017-11-02,49.55
2017-11-03,49.15
2017-11-06,49.35
2017-11-07,48.75
2017-11-08,49.0
2017-11-09,48.95
2017-11-10,48.15
2017-11-13,47.85
2017-11-14,47.3
2017-11-15,46.55
2017-11-16,47.3
2017-11-17,47.55
2017-11-20,47.8
2017-11-21,47.05
2017-11-22,47.15
2017-11-23,51.65
2017-11-24,54.05
2017-11-27,53.65
2017-11-28,52.6
2017-11-29,51.8
2017-11-30,50.95
2017-12-01,49.95
2017-12-04,48.5
2017-12-05,48.1
2017-12-06,48.4
2017-12-07,47.9
2017-12-08,49.15
2017-12-11,48.3
2017-12-12,47.75
2017-12-13,47.75
2017-12-14,47.65
2017-12-15,48.15
2017-12-18,48.0
2017-12-19,47.75
2017-12-20,55.5
2017-12-21,56.5
2017-12-22,57.45
2017-12-26,59.55
2017-12-27,59.25
2017-12-28,58.2
2017-12-29,57.0
