Date,SANOFI
2017-09-18,4041.95
2017-09-19,4039.3
2017-09-20,4059.15
2017-09-21,4078.55
2017-09-22,4021.7
2017-09-25,4000.7
2017-09-26,4053.55
2017-09-27,4051.85
2017-09-28,4055.45
2017-09-29,4175.75
2017-10-03,4112.6
2017-10-04,4081.75
2017-10-05,4056.05
2017-10-06,4075.55
2017-10-09,4076.7
2017-10-10,4043.95
2017-10-11,4155.8
2017-10-12,4252.7
2017-10-13,4212.35
2017-10-16,4215.65
2017-10-17,4213.3
2017-10-18,4209.25
2017-10-19,4203.95
2017-10-23,4215.5
2017-10-24,4209.75
2017-10-25,4196.95
2017-10-26,4180.1
2017-10-27,4161.0
2017-10-30,4206.25
2017-10-31,4179.55
2017-11-01,4472.65
2017-11-02,4663.85
2017-11-03,4623.35
2017-11-06,4576.75
2017-11-07,4453.0
2017-11-08,4451.75
2017-11-09,4419.1
2017-11-10,4447.6
2017-11-13,4457.55
2017-11-14,4423.5
2017-11-15,4355.35
2017-11-16,4466.1
2017-11-17,4501.1
2017-11-20,4430.0
2017-11-21,4470.2
2017-11-22,4446.8
2017-11-23,4443.6
2017-11-24,4453.95
2017-11-27,4417.75
2017-11-28,4403.9
2017-11-29,4416.15
2017-11-30,4408.85
2017-12-01,4366.75
2017-12-04,4376.45
2017-12-05,4396.4
2017-12-06,4344.5
2017-12-07,4324.85
2017-12-08,4485.0
2017-12-11,4646.7
2017-12-12,4665.15
2017-12-13,4683.8
2017-12-14,4614.35
2017-12-15,4624.1
2017-12-18,4593.3
2017-12-19,4692.15
2017-12-20,4650.85
2017-12-21,4726.5
2017-12-22,4726.45
2017-12-26,4656.95
2017-12-27,4728.35
2017-12-28,4737.85
2017-12-29,4740.1
