Date,MCDOWELL-N
2017-09-15,2649.05
2017-09-18,2668.8
2017-09-19,2672.0
2017-09-20,2631.6
2017-09-21,2563.75
2017-09-22,2465.6
2017-09-25,2445.6
2017-09-26,2466.4
2017-09-27,2404.9
2017-09-28,2402.05
2017-09-29,2397.65
2017-10-03,2452.15
2017-10-04,2398.95
2017-10-05,2395.75
2017-10-06,2361.2
2017-10-09,2352.4
2017-10-10,2369.2
2017-10-11,2402.1
2017-10-12,2441.55
2017-10-13,2437.55
2017-10-16,2419.25
2017-10-17,2490.7
2017-10-18,2503.15
2017-10-19,2469.1
2017-10-23,2501.5
2017-10-24,2513.25
2017-10-25,2538.7
2017-10-26,2574.65
2017-10-27,3025.75
2017-10-30,3075.7
2017-10-31,3051.35
2017-11-01,3055.75
2017-11-02,3105.35
2017-11-03,3100.75
2017-11-06,3101.0
2017-11-07,3058.8
2017-11-08,3053.1
2017-11-09,3116.85
2017-11-10,3031.6
2017-11-13,2996.85
2017-11-14,3018.6
2017-11-15,2979.3
2017-11-16,3117.35
2017-11-17,3185.55
2017-11-20,3244.8
2017-11-21,3201.75
2017-11-22,3299.6
2017-11-23,3267.25
2017-11-24,3261.65
2017-11-27,3313.35
2017-11-28,3375.3
2017-11-29,3368.75
2017-11-30,3284.65
2017-12-01,3211.4
2017-12-04,3310.4
2017-12-05,3396.75
2017-12-06,3359.65
2017-12-07,3363.65
2017-12-08,3420.9
2017-12-11,3458.7
2017-12-12,3392.15
2017-12-13,3355.75
2017-12-14,3352.15
2017-12-15,3359.7
2017-12-18,3405.85
2017-12-19,3485.05
2017-12-20,3509.5
2017-12-21,3543.95
2017-12-22,3554.4
2017-12-26,3574.8
2017-12-27,3579.85
2017-12-28,3624.3
2017-12-29,3668.85
