Date,BEL
2017-10-10,165.25
2017-10-11,165.9
2017-10-12,169.35
2017-10-13,171.0
2017-10-16,171.7
2017-10-17,170.85
2017-10-18,172.65
2017-10-19,172.3
2017-10-23,174.3
2017-10-24,175.0
2017-10-25,171.4
2017-10-26,169.85
2017-10-27,172.35
2017-10-30,175.5
2017-10-31,184.6
2017-11-01,185.8
2017-11-02,185.25
2017-11-03,183.0
2017-11-06,184.65
2017-11-07,180.55
2017-11-08,178.75
2017-11-09,184.3
2017-11-10,181.95
2017-11-13,178.95
2017-11-14,175.45
2017-11-15,176.45
2017-11-16,179.75
2017-11-17,178.7
2017-11-20,179.75
2017-11-21,177.45
2017-11-22,180.35
2017-11-23,187.1
2017-11-24,184.65
2017-11-27,186.3
2017-11-28,186.55
2017-11-29,189.0
2017-11-30,185.8
2017-12-01,184.5
2017-12-04,180.25
2017-12-05,182.1
2017-12-06,179.15
2017-12-07,183.3
2017-12-08,185.1
2017-12-11,183.4
2017-12-12,181.35
2017-12-13,180.65
2017-12-14,180.7
2017-12-15,179.95
2017-12-18,182.45
2017-12-19,184.1
2017-12-20,185.7
2017-12-21,184.5
2017-12-22,188.5
2017-12-26,186.55
2017-12-27,184.25
2017-12-28,181.55
2017-12-29,182.15
