Date,ICICIGOLD
2017-10-30,268.1
2017-10-31,268.1
2017-11-01,268.4
2017-11-02,268.15
2017-11-03,268.0
2017-11-06,267.1
2017-11-07,268.9
2017-11-08,270.2
2017-11-09,270.85
2017-11-10,271.1
2017-11-13,270.55
2017-11-14,268.5
2017-11-15,269.1
2017-11-16,268.05
2017-11-17,267.4
2017-11-20,270.35
2017-11-21,270.85
2017-11-22,270.85
2017-11-23,269.95
2017-11-24,269.6
2017-11-27,270.25
2017-11-28,270.4
2017-11-29,270.95
2017-11-30,268.5
2017-12-01,267.85
2017-12-04,266.2
2017-12-05,266.1
2017-12-06,265.65
2017-12-07,264.25
2017-12-08,261.75
2017-12-11,261.35
2017-12-12,260.8
2017-12-13,260.5
2017-12-14,263.0
2017-12-15,261.4
2017-12-18,260.0
2017-12-19,261.2
2017-12-20,262.45
2017-12-21,262.8
2017-12-22,262.3
2017-12-26,262.2
2017-12-27,262.65
2017-12-28,265.0
2017-12-29,264.15
