Date,SKFINDIA
2017-11-01,1644.9
2017-11-02,1655.35
2017-11-03,1658.5
2017-11-06,1720.55
2017-11-07,1697.45
2017-11-08,1694.4
2017-11-09,1684.7
2017-11-10,1699.45
2017-11-13,1693.3
2017-11-14,1695.55
2017-11-15,1691.55
2017-11-16,1672.15
2017-11-17,1699.85
2017-11-20,1726.1
2017-11-21,1727.4
2017-11-22,1704.75
2017-11-23,1701.05
2017-11-24,1708.65
2017-11-27,1700.85
2017-11-28,1699.6
2017-11-29,1675.45
2017-11-30,1671.8
2017-12-01,1690.5
2017-12-04,1689.4
2017-12-05,1674.75
2017-12-06,1660.9
2017-12-07,1665.5
2017-12-08,1677.35
2017-12-11,1663.15
2017-12-12,1664.5
2017-12-13,1656.85
2017-12-14,1646.2
2017-12-15,1676.2
2017-12-18,1680.95
2017-12-19,1689.95
2017-12-20,1704.75
2017-12-21,1737.2
2017-12-22,1746.2
2017-12-26,1843.9
2017-12-27,1831.75
2017-12-28,1899.8
2017-12-29,1930.8
