Date,ICRA
2017-09-20,3938.35
2017-09-21,3888.3
2017-09-22,3851.9
2017-09-25,3811.9
2017-09-26,3860.05
2017-09-27,3866.65
2017-09-28,3888.8
2017-09-29,3992.3
2017-10-03,3971.15
2017-10-04,3968.7
2017-10-05,3958.5
2017-10-06,3997.15
2017-10-09,3965.6
2017-10-10,3939.85
2017-10-11,3960.5
2017-10-12,3970.4
2017-10-13,3963.55
2017-10-16,3977.65
2017-10-17,3951.25
2017-10-18,3871.45
2017-10-19,3913.5
2017-10-23,3907.2
2017-10-24,3877.5
2017-10-25,3914.3
2017-10-26,3952.25
2017-10-27,3930.35
2017-10-30,3922.15
2017-10-31,3937.65
2017-11-01,3974.55
2017-11-02,3955.55
2017-11-03,3979.8
2017-11-06,3982.0
2017-11-07,3997.35
2017-11-08,3997.7
2017-11-09,3943.0
2017-11-10,3949.4
2017-11-13,3894.1
2017-11-14,3969.85
2017-11-15,3940.7
2017-11-16,3941.0
2017-11-17,3957.9
2017-11-20,3961.05
2017-11-21,3973.55
2017-11-22,3962.65
2017-11-23,3963.9
2017-11-24,3975.65
2017-11-27,3972.1
2017-11-28,3971.15
2017-11-29,3987.7
2017-11-30,3991.85
2017-12-01,3931.95
2017-12-04,3940.95
2017-12-05,3963.8
2017-12-06,3946.95
2017-12-07,3933.0
2017-12-08,3910.65
2017-12-11,3884.95
2017-12-12,3916.25
2017-12-13,3895.05
2017-12-14,3928.85
2017-12-15,3921.8
2017-12-18,3917.8
2017-12-19,3931.6
2017-12-20,3914.85
2017-12-21,3875.2
2017-12-22,3926.75
2017-12-26,3879.45
2017-12-27,3892.65
2017-12-28,3914.25
2017-12-29,3953.05
